tweet_id,issue,text,author,label,time
887414736652050434,isis,We should continue to move forward  not backward  http   bit ly  tDvXkI  mepolitics,republican,None,2017-07-18T16:52:15-04:00
887412857402470402,immigration,RM  RepEliotEngel statement on arrest &amp  detention of  amnesty International Director in  Turkey  https   democrats foreignaffairs house gov news press releases engel statement arrest detention amnesty international director turkey http   pbs twimg com media DFC OEVWAAEyvqk jpg,None,None,2017-07-18T16:44:47-04:00
887411492064305152,aca,I m heading to the House floor at      pm ET today to talk about healthcare  You can watch live on  cspan,democrat,None,2017-07-18T16:39:21-04:00
887404152250413056,isis,Today  I signed a letter to  POTUS to secure the Cotton Ginning Cost Share  CGCS  program for AL farmers &gt &gt  http   bit ly  u C En http   pbs twimg com media DFCr v WsAAdzUT jpg http   pbs twimg com media DFCs TSXoAAdzU  jpg,republican,None,2017-07-18T16:10:11-04:00
887429973316952066,aca,The US Senate needs to get its act together and repeal the  Obamacare disaster ,republican,None,2017-07-18T17:52:47-04:00
887429324873359360,isis,Great to visit with representatives from the Arkansas Hospice and Palliative Care Association about quality care today  http   pbs twimg com media DFDIQ  UwAAL    jpg,republican,None,2017-07-18T17:50:13-04:00
887425642953834498,isis,Good visit today w  amyklobuchar to meet more of Cuba s impressive entrepreneurs  Strong recommendations to strengthen Cuba’s private sector http   pbs twimg com media DFDE  vW AA RAx jpg,democrat,None,2017-07-18T17:35:35-04:00
887423568874799105,aca,The President of the United States is playing politics with your health care  https   twitter com politico status                    QT  politico  Breaking  Trump says he plans to  let Obamacare fail  http   politi co  tncoSs http   pbs twimg com tweet video thumb DFCHDH XsAAdwD  jpg https   video twimg com tweet video DFCHDH XsAAdwD  mp ,democrat,None,2017-07-18T17:27:21-04:00
887422150927306752,isis,Working with the fearless  SenWarren to protect healthcare for all  advance  CollegeForAll  and build toward a bold progressive future  ✊🏽 http   pbs twimg com media DFDBYomUQAAooIX jpg,democrat,None,2017-07-18T17:21:42-04:00
887421560109322240,aca,An astonishing abdication of responsibility  Trump would rather sabotage  ACA than embrace the bipartisan reform America demands  https   twitter com thehill status                    QT  thehill Trump  I can tell you the Republicans are not going to own it  we ll let ObamaCare fail http   hill cm Jzhfnx  http   pbs twimg com media DFCTIdwXYAAyprB jpg,democrat,None,2017-07-18T17:19:22-04:00
887444054543388673,aca,UPDATE from the Senate  https   twitter com Phil Mattingly status                    QT  Phil Mattingly NEWS  McConnell says the vote on the motion to proceed on health care will be early next week ,None,None,2017-07-18T18:48:45-04:00
887435557420355586,aca,Sherrod is answering healthcare questions LIVE on Facebook  Tune in here and comment with your questions → https   www facebook com SenatorSherrodBrown videos                 ,democrat,None,2017-07-18T18:14:59-04:00
887434504033501185,aca,It’s abundantly clear  the  SenateGOP don’t have the votes for their tax cut bill – or the votes to repeal the ACA  https   www nytimes com            us politics republicans obamacare repeal now replace later html,democrat,None,2017-07-18T18:10:48-04:00
887455587180716032,aca,In Wisconsin  over         students with special needs rely on Medicaid to be successful   KeepKidsCovered http   www wauwatosanow com story news            proposed repeal health care law could affect students tosa           ,democrat,None,2017-07-18T19:34:34-04:00
887447945947340800,immigration,I m circulating a letter in the House on new broadband technology called TV White Spaces   EndTheDigitalDivide More  http   bit ly  tE PT ,republican,None,2017-07-18T19:04:12-04:00
887489286404288520,isis,It was a pleasure to see  DeanKamen  founder of  FIRSTRobotics  at the awards ceremony tonight  http   pbs twimg com media DFD Vl UQAAfb C jpg,democrat,None,2017-07-18T21:48:29-04:00
887477956481867777,abortion,When women’s health &amp  rights are under attack  its imp  we not just speak out but stand together  Proud to stand w   seattlestorm &amp   PPact  https   twitter com seattlestorm status                    QT  seattlestorm A message from U S  Senator  PattyMurray    StormStandsWithPP http   pbs twimg com media DFCHeegUQAAPNTi jpg https   video twimg com amplify video                    vid     x    rPQ ytwfXveSEWA  mp ,democrat,None,2017-07-18T21:03:28-04:00
887844728334626816,aca,Can’t agree more w   StarTribune Editorial Board  Long past time to work in a bipartisan manner to improve our health care system for all  https   twitter com stribopinion status                    QT  StribOpinion Ed Board  Fixing health care will take a bipartisanship approach and a focus on costs  http   strib mn  uan yn,democrat,None,2017-07-19T21:20:53-04:00
887801078011617281,aca,Wow  Unthinkable to jeopardize access to care for millions of Americans  https   twitter com politico status                    QT  politico  BREAKING  CBO  Senate repeal would leave    million more uninsured  http   politi co  uKjrow http   pbs twimg com tweet video thumb DFIM LsXgAARYky jpg https   video twimg com tweet video DFIM LsXgAARYky mp ,democrat,None,2017-07-19T18:27:26-04:00
887732903731503108,aca,My  ProtectDREAMers bill safeguards  DACA confidential data so Trump Admin can t use it for targeted deportation https   www heinrich senate gov press releases protectdreamers,democrat,None,2017-07-19T13:56:32-04:00
887741374149386240,aca,While Repubs are trying to destroy health care in DC   wisgop is trying to jeopardize doctor training here at home  http   ow ly oWtW  dL n ,democrat,None,2017-07-19T14:30:11-04:00
887755409737605120,guns,We have begun    minutes of debate on the Rep  Beyer  D VA    RepDonBeyer  Amendment No   ,republican,None,2017-07-19T15:25:58-04:00
887803046935310336,isis,Latest CBO score confirms what we already knew  Americans would lose their coverage and premiums would skyrocket if  SenateGOP has its way  https   twitter com thehill status                    QT  thehill JUST IN  CBO  GOP’s ObamaCare repeal only bill would result in    million more uninsured http   hill cm KwaR WI http   pbs twimg com media DFIQ ajUAAAqFJ  jpg,democrat,None,2017-07-19T18:35:15-04:00
887800108921868292,aca,Appalled that the latest Republican ACA repeal bill would strip health care from    million Americans  Absolutely stunning ,democrat,None,2017-07-19T18:23:35-04:00
887820384023785472,aca,Amdt to  GOPBudget offered by  RepLujanGrisham – Improve long term health care services for seniors and others https   democrats budget house gov sites democrats budget house gov files documents          Improve   Long term   Care pdf,None,None,2017-07-19T19:44:09-04:00
887763710672068609,aca,Congress must stand up for hard working Americans on healthcare  voting rights  jobs  and investments for the future  http   pbs twimg com amplify video thumb                    img  eBeZvmaQXjgYSOD jpg https   video twimg com amplify video                    vid     x    ElNCwFnkq  xJmgS mp ,democrat,None,2017-07-19T15:58:57-04:00
887733225505927173,isis,Stripping  RepBarbaraLee s bipartisan  AUMF amendment from DoD approps bill continues POTUS blank check to declare war  Reckless &amp  wrong ,democrat,None,2017-07-19T13:57:48-04:00
887778562094362624,aca,The  GOPbudget cuts taxes for the wealthy &amp  ravages health care and job training for everyone else  Unacceptable ,democrat,None,2017-07-19T16:57:57-04:00
887678684387258368,isis,I ve asked  realDonaldTrump to level the playing field for America s cotton farmers  Read the full letter here ➡ https   goo gl DsKmUz,republican,None,2017-07-19T10:21:05-04:00
887796958580101120,aca,According to  USCBO    million Americans would lose health care under  SenateGOP plan NEXT YEAR  http   pbs twimg com media DFIWnRLXgAM t D jpg,democrat,None,2017-07-19T18:11:04-04:00
887787397248888838,isis,Thank you  RepBrianHiggins for highlighting the radical disinvestment in America represented in the  GOPBudget https   twitter com RepBrianHiggins status                    QT  RepBrianHiggins We need to get our priorities straight  invest in infrastructure  education &amp  scientific research https   youtu be NkYkgYuuK c  HouseBudgetDems,democrat,None,2017-07-19T17:33:04-04:00
887824379949834240,isis,“W  the nation currently modernizing nuclear weapons &amp  tech  Larsen pushed for increased oversight ” http   bit ly  uCySOv   FY  NDAA,democrat,None,2017-07-19T20:00:01-04:00
887678204026253312,aca,Last time I checked  the only thing dying was the   year promise of  ACA repeal &amp  replace  https   twitter com realdonaldtrump status                    QT  realDonaldTrump The Republicans never discuss how good their healthcare bill is  &amp  it will get even better at lunchtime The Dems scream death as OCare dies ,democrat,None,2017-07-19T10:19:10-04:00
887731879943827457,aca,I’ve had privilege of meeting  DREAMers in NM  See stories celebrating  DACA youth including Cindy from Albuquerque  https   www nytimes com interactive projects storywall american dreamers smid tw share,democrat,None,2017-07-19T13:52:28-04:00
887801728510304256,aca,Ironic how  POTUS tells GOP Senators that they shouldn t  leave town unless we have a  health insurance plan   but he golfs every weekend ,democrat,None,2017-07-19T18:30:01-04:00
887666110455312384,immigration,At approximately       a m  the Senate will VOTE on cloture on Exec  Cal        John Kenneth Bush  of KY  to be U S Circuit Court Judge ,republican,None,2017-07-19T09:31:07-04:00
887729829801590784,aca,I urge  RealDonaldTrump to keep DACA in place so immigrant youth can continue to contribute to our nation s future   DefendDACA,democrat,None,2017-07-19T13:44:19-04:00
887702019900923904,isis,Mr  President  these states are fighting your voter suppression effort  Your tax returns and White House visitor logs  on the other hand    https   twitter com msnbc status                    QT  MSNBC  There s something  there always is   Trump implies States that refuse to share voter s data are hiding something  http   snpy tv  u eDpJ,democrat,None,2017-07-19T11:53:48-04:00
887737741676621827,isis,Introduced  SPOONSSAct  a bipartisan bill restoring longstanding  BuyAmerica sourcing requirement for flatware http   tenney house gov media press releases congresswoman claudia tenney introduces spoonss act restore longstanding buy,republican,None,2017-07-19T14:15:45-04:00
887772358446120960,aca,Taxpayers are on the hook for    million in opioids from one Indiana prescriber  I asked Medicare what s being done  https   youtu be zS uE TWcXg,republican,None,2017-07-19T16:33:18-04:00
887796999097122816,isis,Congratulations to  pmsriders on your  EDGreenRibbon &amp  your success educating young Delawareans to be good stewards of the environment http   pbs twimg com media DFIWjMeXUAESTgN jpg,None,None,2017-07-19T18:11:13-04:00
887724861405245444,immigration,Many of NV s DREAMers are engineers  small business owners  teachers &amp  community activists that help make our communities &amp  economy stronger,democrat,None,2017-07-19T13:24:34-04:00
887762972835295233,aca,We owe it to  DACA recipients to keep our promise to these extraordinary individuals  Fueling uncertainty is cruel  http   lat ms  u  HvV,democrat,None,2017-07-19T15:56:01-04:00
887713705743585280,aca,  nytopinion gets it  Under humane approach  w  a stronger healthcare system a shared goal  Rs &amp  Ds would work tgthr https   www nytimes com            opinion trumpcare obamacare let it fail html  r  ,democrat,None,2017-07-19T12:40:15-04:00
887753085027790849,aca,I ve heard from many of  CT s         DACA recipients   who want nothing more than to pursue their dreams in the only home they know ,democrat,None,2017-07-19T15:16:43-04:00
887733777987805185,aca,The  GOPbudget guts health care for working class people to finance more tax cuts for the rich   Trumpcare,democrat,None,2017-07-19T14:00:00-04:00
887727893597564928,aca,GOP may take same route as secretive health care repeal w  their tax plan giveaway to wealthy &amp  corps   no hearings  https   doggett house gov politico pro hatch unsure whether tax reform plan will get finance committee hearing,democrat,None,2017-07-19T13:36:37-04:00
887783909383180292,isis,A great pick  Congratulations to the whole team at David s Catfish  https   twitter com AlfaFarmers status                    QT  AlfaFarmers Congrats to Bama’s Best Catfish winner   David’s Catfish in Atmore   AlabamaFood http   alfafarmers org stories news detail atmore restaurant wins bamas best catfish challenge  WW rHMmQwUE,republican,None,2017-07-19T17:19:12-04:00
887680461488742400,aca,If  SenateGOP leaders still want to repeal  ACA and replace with  ¯   ツ   ¯ then this will be the likely result  https   www americanprogress org issues healthcare news                   estimated premium increases repeal delay ,democrat,None,2017-07-19T10:28:08-04:00
887792409194762240,aca,This stunning CBO analysis sends a clear message to  SenateGOP  Their repeal only bill would trigger the collapse of our insurance markets  https   twitter com BraddJaffy status                    QT  BraddJaffy CBO on repeal only            million more would be uninsured than ACA           million more           million more   Premiums would double,democrat,None,2017-07-19T17:52:59-04:00
887700821391159296,aca,I m eager to replace Obamacare and I m the first one on the bus to the Whitehouse to find the magic to get to  yes ,republican,None,2017-07-19T11:49:03-04:00
887700375964442625,isis,Pleased to lead efforts to help our cotton farmers  https   twitter com NCottonCouncil status                    QT  NCottonCouncil Congress Asks Trump to Help US Cotton Farmers Now Read more    http   www deltafarmpress com cotton congress asks trump help us cotton farmers now,republican,None,2017-07-19T11:47:16-04:00
887758237159837696,aca,Getting ready to join  LizClaman on  FoxBusiness to discuss the latest in passing health care reform  Tune in  http   pbs twimg com media DFHzaUJXUAABicm jpg,republican,None,2017-07-19T15:37:12-04:00
887666642313936899,aca,  SenateGOP  here’s a step by step on how to strengthen health care for all Americans  You should really take a look  http   pbs twimg com media DFGe K W AAWNj  jpg,democrat,None,2017-07-19T09:33:14-04:00
887708708813377536,aca,Proud to work w  then Gov  Pence to establish HIP     thru ACA  When we work together  we improve health care –Joe http   indy st  u   yZ,democrat,None,2017-07-19T12:20:23-04:00
887797114197221378,isis,Visited with Leesburg Mayor Kelly Burk on the FAA and Approps win for the Leesburg Executive Airport  More  https   www facebook com RepBarbaraComstock photos a                                                                type    V   http   pbs twimg com media DFIWE QXgAA lyn jpg,republican,None,2017-07-19T18:11:41-04:00
887779243526156288,isis,Weaver Farms is a  th generation family operated farm in Tullahoma  Their  MadeInTN   grapes are the best   Throwback  MadeinAmericaWeek http   pbs twimg com media DFIGfiuXoAAUoSh jpg,republican,None,2017-07-19T17:00:40-04:00
887809705204232194,isis,We can t solve the complex problems in Syria by relying on the very actors who gave rise to its civil war  https   www washingtonpost com world national security trump ends covert cia program to arm anti assad rebels in syria a move sought by moscow            b    a    beb   e    ab  f     b  cc story html hpid hp hp top table main ciasyria    pm  Ahomepage  Fstory&utm term  e   e e  cca,republican,None,2017-07-19T19:01:43-04:00
887679495855120384,aca,Schumer  Repealing the healthcare law w o any replacement is even worse  It would cause our healthcare system to implode  creating chaos ,democrat,None,2017-07-19T10:24:18-04:00
887744999118561281,isis,Thank you for having me today   the USO  and thank you for all you do to support our service members  veterans  and military families  https   twitter com the uso status                    QT  the USO Today  Congress members &amp  their staff helped assemble       snack packs for service members deployed around the world—thank you   BeTheForce http   pbs twimg com media DFHmPaaXYAITG   jpg http   pbs twimg com media DFHmQZkWAAE NGX jpg http   pbs twimg com media DFHmRMBWsAQQwtF jpg http   pbs twimg com media DFHmR  XUAcIMEq jpg,republican,None,2017-07-19T14:44:35-04:00
887822491560882176,aca,Latest GOP gambit to repeal Obamacare has just gotten worse Repealing w o replacing would leave   MILLION uninsured http   cbsn ws  uc tXm,democrat,None,2017-07-19T19:52:31-04:00
887784109807816704,aca,  realDonaldTrump  it’s time to move on  Dems and Republicans can make the ACA better by working together – but not if you stand in the way ,democrat,None,2017-07-19T17:20:00-04:00
887669062716854274,isis,Instead of worrying citizens  we should work towards best opportunities for  Healthcare possible  http   www philly com philly news politics presidential          ap    dca  d d  bb  da d    e       html,democrat,None,2017-07-19T09:42:51-04:00
887720056712552448,isis,Honored to receive the      Freedom Fighter Award  I ll always fight for less government  lower taxes  &amp  more economic freedom  FreedomWorks https   twitter com FreedomWorks status                    QT  FreedomWorks  FreedomFighter recipient  RepTedYoho http   pbs twimg com media DFHNXY W AEQ nn jpg,republican,None,2017-07-19T13:05:29-04:00
887674107244027904,aca,I don t think it s because they don t know how to talk    maybe  it s just not good  Discuss  https   twitter com realdonaldtrump status                    QT  realDonaldTrump The Republicans never discuss how good their healthcare bill is  &amp  it will get even better at lunchtime The Dems scream death as OCare dies ,democrat,None,2017-07-19T10:02:54-04:00
887766309051617280,aca,We need to build a better future for all immigrant youth  We need to fight back and  defendDACA   HereToStay,democrat,None,2017-07-19T16:09:16-04:00
887722528030027776,aca,  POTUS wants to sabotage health care   SenateGOP wants to repeal and run  This is an abdication of their duty to the American people  http   pbs twimg com amplify video thumb                    img Oh Q QdVv qO kI  jpg https   video twimg com amplify video                    pl P dh UaCZlX ko U m u ,democrat,None,2017-07-19T13:15:18-04:00
887838094774415361,immigration,Thank you for the photo   IAmAnImmigrant  As the son of an immigrant   IStandWithImmgrants &amp  will continue to advocate for  CIR  https   twitter com IAmAnImmigrant status                    QT  IAmAnImmigrant Thank you to House Democratic Whip  WhipHoyer for joining us  IStandWithImmigrants http   pbs twimg com media DFHerDBXYAApgo  jpg,democrat,None,2017-07-19T20:54:31-04:00
888095412141211648,isis,Joel Clement is   of    scientists DOI reassigned   I asked Sec  Zinke about it  he said if they d refused to comply they d have been fired  https   twitter com RepDonBeyer status                    QT  RepDonBeyer An  Interior scientist warned about dangers climate change poses to Alaska Native communities  He was reassigned   He s blowing the whistle  https   twitter com washingtonpost status                   ,democrat,None,2017-07-20T13:57:00-04:00
888083882612051968,immigration,There is support across the country for allowing Dreamers   who have records of achievement   to stay  work  and reach their full potential ,republican,None,2017-07-20T13:11:12-04:00
888190572816629764,lgbtq,Thx to Gayle Bray of Napa Community Housing for stopping by the Coalition of Nonprofits last night to share info on upcoming Volunteer Fair  http   pbs twimg com media DFN ndJW AEQwmf jpg http   pbs twimg com media DFN nd W AMdCC  jpg,democrat,None,2017-07-20T20:15:08-04:00
888180056895496192,isis,Honored to accept the first Thought Leadership award from  mediatmg for my work on cybersecurity http   pbs twimg com media DFNzC XV AEuJGb jpg,democrat,None,2017-07-20T19:33:21-04:00
888104725719142400,aca,Obamacare is failing  and it’s leaving Alabamians with tough choices or no choices at all   RepealObamacare  ALSEN http   bit ly  gNsVcr,republican,None,2017-07-20T14:34:01-04:00
888104937527193600,isis,SASC voted to report       pending military noms  inc  GEN Selva for reappointment as Vice Chair of  thejointstaff  http   bit ly  vohlr ,None,None,2017-07-20T14:34:51-04:00
888147862097473538,aca,TUNE IN  I ll be on  EWTNNewsNightly w   LaurenAshburn at  pm ET   pm CT  to discuss John McCain   healthcare reform &amp  Senate Intel Cmte ,republican,None,2017-07-20T17:25:25-04:00
888073674343030784,aca,  USCBO   ACA repeal   avg premiums in individual marketplace would increase by roughly      Yet  GOP says so what  https   www cbo gov publication       http   pbs twimg com media DFMSTIXXoAA h L jpg,democrat,None,2017-07-20T12:30:38-04:00
888105482778324992,aca,Today’s to do list  ✔️Call your Senators ✔️Write your Senators ✔️Talk to friends and family about health care  Repeat ,democrat,None,2017-07-20T14:37:01-04:00
888139330677551105,isis,This is a great  long pursued  announcement that will promote business and benefit Louisiana rice farmers  http   www shreveporttimes com story news            la rice farmers access massive market china           ,republican,None,2017-07-20T16:51:31-04:00
888150616437948416,aca,Momentum is building for a  Medicare All system to provide universal healthcare  Glad to have  AlGore in the fight  http   www huffingtonpost com entry al gore single payer us    eb  ae b  db d f ec  ,democrat,None,2017-07-20T17:36:22-04:00
888140856812859400,aca,Dear  POTUS  Health insurance isn t    a month  Also  average     gallon milk price is        not    cents  And this is the year       https   twitter com JuddLegum status                    QT  JuddLegum Guys  Trump thinks health insurance costs    month but you save it up and by the time you are    you  get a nice plan    HE S THE PRESIDENT http   pbs twimg com media DFLtSG UwAEoEiC jpg,democrat,None,2017-07-20T16:57:35-04:00
888031157320863744,isis,America must  ActOnClimate and lead global  ClimateChange push  Proud to join  AlGore to raise awareness with  aitruthfilm   BeInconvenient http   pbs twimg com media DFLrjJiXsAAfeEW jpg,democrat,None,2017-07-20T09:41:41-04:00
888101199462805504,aca,  HouseGOP &amp   SenateGOP  American families have spoken and we need improvements on the ACA  Congress must work together to get this done ,democrat,None,2017-07-20T14:20:00-04:00
888026231098286080,abortion,        women will lose all access to care if Congress blocks Medicaid patients from Planned Parenthood  StandWithPP https   www youtube com watch v rHrrqgMJaOY&feature youtu be&t  h  m  s,democrat,None,2017-07-20T09:22:06-04:00
888157427379712000,aca,Instead of letting  Obamacare fail  Trump and the GOP should work with Democrats on improving health care coverage  http   bit ly  u gbQF,democrat,None,2017-07-20T18:03:26-04:00
888511406332497921,isis,Proud to announce new funding for the firefighters of the Hilton Parma Fire District  More here  http   bit ly  vIJqcj,democrat,None,2017-07-21T17:30:01-04:00
888542860252823552,aca,This is a pivotal moment in the fight for our health care  and support for Medicare for All continues to build  https   www commondreams org news            new poll shows nation moving left healthcare embracing medicare all,democrat,None,2017-07-21T19:35:00-04:00
888496057750929408,aca,Do you think Congress should go on recess without  ObamacareRepeal  Sign my petition to cancel the August recess  http   www lutherstrange com cancel august recess,republican,None,2017-07-21T16:29:02-04:00
888407271662694400,aca,Why  MedicareForAll  More coverage  more benefits  and lower costs  This is what we stand for  https   www theatlantic com politics archive         healthcare congress bernie sanders single payer obamacare        ,democrat,None,2017-07-21T10:36:14-04:00
888385851218153472,isis,Trump at war with his AG  FBI Director  law enforcement  Jeff Sessions  does he stay or does he go  https   www google com amp s www washingtonpost com amphtml world national security attorney general jeff sessions says he plans to stay in role despite trumps comments about him               e  d   d     e   c            e   story html,democrat,None,2017-07-21T09:11:06-04:00
888492358316179456,isis,In FY    ag appropriations bill  secured funding to support  farmers &amp   ranchers facing drought  More on bill here  http   bit ly  voC Dg http   pbs twimg com media DFSPDEwXYAIAZyd jpg,republican,None,2017-07-21T16:14:20-04:00
888401193663418372,isis,Trump starting to sound like Nixon  Threats  firings and personal use of pardon are clearly Nixonian and clear indication of abuse of power,democrat,None,2017-07-21T10:12:04-04:00
888391145600024578,isis,I look forward to hearing from many of you next Tuesday during my telephone town hall  Register today  http   bit ly  v Hnyh http   pbs twimg com media DFQzAzWXYAAKsfa jpg,republican,None,2017-07-21T09:32:09-04:00
888519959088943104,aca,“Rural hospitals in states  like Washington state  that chose to expand  Medicaid would be the most vulnerable ” http   www bellinghamherald com news article          html,democrat,None,2017-07-21T18:04:00-04:00
888431986909614080,isis,If they are serious about fighting the opioid epidemic Rs need to stop sabotaging the ACA &amp  threatening  Medicaid http   www npr org sections health shots                      opioid treatment funds in senate bill would fall far short of needs utm source twitter com&utm medium social&utm campaign npr&utm term nprnews&utm content         ,democrat,None,2017-07-21T12:14:26-04:00
888402120206155778,aca,A close connection between  Medicaid expansion and mental health is shown in a new  USGAO report I requested  http   bit ly  uIACGe,democrat,None,2017-07-21T10:15:45-04:00
888454524897292288,aca,  years ago  Democrats imposed the Obamacare experiment on Americans  which has led to skyrocketing costs and collapsing insurance markets  http   pbs twimg com media DFNegbDXcAAYzeZ jpg https   video twimg com amplify video                    vid    x    OCiZn uThVPuT  A mp ,republican,None,2017-07-21T13:44:00-04:00
888434637374181376,isis,Proud to help secure new federal funding that will help CT address the opioid crisis http   www courant com news connecticut hc cdc grant opioid surveillance          story html,democrat,None,2017-07-21T12:24:58-04:00
888398580335202305,isis,I spoke w   NRO about the importance of providing our Army soldiers w  the most reliable ammo available  Read more  http   www nationalreview com article        army ammunition magazine substandard must go,republican,None,2017-07-21T10:01:41-04:00
888406863699734529,isis, GOPLeader and I enjoyed visiting with  UKCoachCalipari yesterday on Capitol Hill   BBN http   pbs twimg com media DFRBUqTXsAAs L  jpg,republican,None,2017-07-21T10:34:36-04:00
888513340397330432,isis,Enjoyed visiting with  Clint Bellows today   NE    localradio http   pbs twimg com media DFSiLI UAAEsXsj jpg,republican,None,2017-07-21T17:37:42-04:00
888436500395962369,isis,  SecretarySonny continues to heed my calls to provide additional relief to ND farmers &amp  ranchers impacted by severe drought  http   pbs twimg com media DFRcQ kXkAAqpNf jpg,democrat,None,2017-07-21T12:32:22-04:00
888597666745266180,aca,The political reality before us is clear  do we repeal Obamacare or leave the failing status quo in place   utpol http   pbs twimg com ext tw video thumb                    pu img w U uZaj  HP cIM jpg https   video twimg com ext tw video                    pu vid     x     tOZKHp hjs pcb  mp ,republican,None,2017-07-21T23:12:47-04:00
888422022879084544,aca,Draconian  HouseGOP  GOPbudget cuts      TRILLION from education  infrastructure  biomedical research  clean energy  Medicare &amp  Medicaid http   pbs twimg com media DFRPDLVXoAAcMRn png,democrat,None,2017-07-21T11:34:50-04:00
888454382630694912,isis,Not what these expert witnesses told our Senate Judiciary Committee  https   www whitehouse senate gov news release crime and terrorism subcommittees russia probe hears lessons from watergate and iran contra investigations,democrat,None,2017-07-21T13:43:26-04:00
888475276409176064,aca,Budget Cmte Republicans want to privatize  SocialSecurity and voucherize  Medicare  We won t let it happen  http   pbs twimg com media DFR jVPXsAENRX  jpg,democrat,None,2017-07-21T15:06:27-04:00
888795273614557185,guns,  RalphNortham advocated for commonsense gun laws by voting against permitless concealed carry legislation  http   bit ly  u  Cxn,democrat,None,2017-07-22T12:18:00-04:00
888858332785758208,aca,Many women get no insurance help with their deliveries because of ACA ginormous deductibles  https   twitter com margaretosburn status                    QT  MargaretOsburn  RepDonBacon  alex garrison for you and your spouse  If you have kids plan about another        per month for each child ,republican,None,2017-07-22T16:28:35-04:00
888873266009579520,isis,Today we remembered the        Americans who were killed in the Korean War at a ceremony at the Veterans Memorial at Kennedy Park in Chicago http   pbs twimg com media DFXogFUXUAE DBC jpg,democrat,None,2017-07-22T17:27:55-04:00
888916100611579905,isis,Rep  Scott Taylor on  military spending  intelligence leaks   Norfolk  USSgeraldford http   video foxnews com v               ,republican,None,2017-07-22T20:18:08-04:00
888932772806627328,aca,It s time to deliver on our promise to repeal Obamacare  and we ll have that chance next week  http   pbs twimg com ext tw video thumb                    pu img fvMvTWQJUFt  eOD jpg https   video twimg com ext tw video                    pu vid    x    pzr RWzh PJ  U w mp ,republican,None,2017-07-22T21:24:23-04:00
888947837387636736,isis,I look forward to seeing everyone there  Get your tickets here ➡️ http   goo gl RChVXA http   pbs twimg com media DFYtPO XUAAD gK jpg,republican,None,2017-07-22T22:24:14-04:00
889145581901316096,immigration,Today is the last day of St  Mary s Feast in Cranston  a wonderful tradition rooted in the Itri immigrant community  Buona Festa ,democrat,None,2017-07-23T11:30:00-04:00
889139214977290245,aca,This is outrageous  GOP leadership is turning what used to the world s greatest deliberative body into a kangaroo court  https   twitter com alexanderbolton status                    QT  alexanderbolton Sen  Susan Collins says on Face the Nation that she expects a healthcare vote Tuesday but is unsure what the Senate will be voting on ,democrat,None,2017-07-23T11:04:42-04:00
889162191441502209,isis,Cincinnati Crane &amp  Hoist embodies the kind of  Ohio work ethic that makes our state the best for manufacturing  https   www theharrison press com news company awarded after huge leap domestic growth,republican,None,2017-07-23T12:36:00-04:00
889182574265946112,aca,We will NOT go back to pre ACA days of discriminating against people with preexisting conditions  We will not let  SenateGOP  RepealAndRun ,democrat,None,2017-07-23T13:57:00-04:00
889193881551745024,isis, EPA    farmworkers in CA were exposed to  Chlorpyrifos through pesticide drift  Over a dozen became immediately ill http   www kerngoldenempire com news local news pesticide drift halts harvest southwest of bakersfield          ,democrat,None,2017-07-23T14:41:56-04:00
889277804998799361,isis,Five months after moving into bigger facility   myharmonyhouse nearly full http   www news leader com story news            five months after moving into bigger facility harmony house nearly full            via  springfieldNL  Missouri,republican,None,2017-07-23T20:15:25-04:00
889680348497498112,isis,Wow  POTUS now issuing veiled threat of internet tax to intimidate owner of Washington Post   Increasingly brazen and out of control  https   twitter com realDonaldTrump status                    QT  realDonaldTrump Is Fake News Washington Post being used as a lobbyist weapon against Congress to keep Politicians from looking into Amazon no tax monopoly ,democrat,None,2017-07-24T22:54:59-04:00
889588503717322752,isis, Climate  science is not just some academic pursuit  We need this information for very important policy decisions  https   www washingtonpost com news energy environment wp            senate democrats demand ig probe of interiors reassigning top career officials  utm term    dab e     ,democrat,None,2017-07-24T16:50:01-04:00
889562714594570242,aca,Can anyone tell me what s in the  healthcare bill we are supposedly voting on tomorrow   SenateGOP &amp   SenateMajLdr have given us zero info ,democrat,None,2017-07-24T15:07:33-04:00
889581216835526656,aca,Time for Majority to move on from healthcare repeal and work w  Dems to stabilize insurance markets &amp  reduce costs  http   www independent com news      jul    senate plans unconscionable repeal health care ,democrat,None,2017-07-24T16:21:04-04:00
889684179880902656,aca,What makes the GOP think a plan to ruin health care is a substitute for an infrastructure plan  jobs plan &amp  a plan to deal w climate change ,democrat,None,2017-07-24T23:10:12-04:00
889638646684545030,lgbtq, EPAScottPruitt  Chlorpyrifos creates danger for people throughout the distribution chain—from farmworkers in the fields to children at the dinner table  http   pbs twimg com media DFihjmxXgAY   O jpg,democrat,None,2017-07-24T20:09:16-04:00
889625688076111874,isis,I m extremely proud to see  Detroiters organizing to end this manmade crisis   https   www foodandwaterwatch org news water shutoffs detroit ongoing crisis,democrat,None,2017-07-24T19:17:47-04:00
889514356484046850,aca,Zombie  Trumpcare bill isn t dead yet  McConnell plans to hold a vote TOMORROW  http   talkingpointsmemo com dc senate vote mcconnell republicans obamacare repeal  ProtectOurCare,democrat,None,2017-07-24T11:55:23-04:00
